account_id|tweet_text|tweet_id|tweet_favorite_count|retweet_count|user_id|user_screen_name|user_location|tweet_created_at|tweet_language|tweet_location|tweet_source|original_tweet_id
bsy|Even H D K was a better CM. But we had a better CM @BSYBJP we will have him back for sure.|803307531586023424|0|0|182078486|V_R_R_K|BENGALUURU|Mon Nov 28 18:40:14 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @gandabherunda: @meenavyas50 Migration from Malabar..Every supermarket in our area is owned by them &amp; multiplying @BSYBJP @RAshokaBJP @A…|803306905888116736|0|1|770424098610569216|meenavyas50|Puducherry, India|Mon Nov 28 18:37:45 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803295803666141184
bsy|@gandabherunda @BSYBJP @RAshokaBJP @AnanthKumar_BJP very grave problem indeed. Thank u sir.|803304095540908032|0|0|770424098610569216|meenavyas50|Puducherry, India|Mon Nov 28 18:26:35 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803303703067299840|0|169|286549547|sudsmobile|Thiruvananthapuram|Mon Nov 28 18:25:02 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803303474427367424|0|260|391230969|ImVishwakarma_|New Delhi|Mon Nov 28 18:24:07 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802767706810236928
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803301022441476096|0|169|281309797|Joisgirish|Bengaluru (Bangalore)|Mon Nov 28 18:14:23 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803299664229347328|0|169|3309946501|pranavv95_SG|Bengaluru, Karnataka|Mon Nov 28 18:08:59 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803299215384473600|0|169|2241234048|madhava61|Mumbai|Mon Nov 28 18:07:12 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803298870637842432|0|169|1013046908|hugar_vijay|Bengaluru|Mon Nov 28 18:05:49 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah ,Will bring BJP back to power in Karnatak…|803298493943058433|0|306|1269389851|geethamanjappa||Mon Nov 28 18:04:20 2016|en|\N|<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>|802821802640621568
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803298475119022081|0|147|1269389851|geethamanjappa||Mon Nov 28 18:04:15 2016|en|\N|<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>|803122419544141825
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803298397352435712|0|169|1269389851|geethamanjappa||Mon Nov 28 18:03:57 2016|en|\N|<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803298004790743042|0|169|2300903862|mukeshgarg23|New Delhi, India|Mon Nov 28 18:02:23 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803204653122846721
bsy|RT @MissFurioso: @BSYBJP @CTRavi_BJP @DVSBJP @ShobhaBJP ನಿಮಗೆ ಕರ್ನಾಟಕದ ಮೇಲೆ ಕೊಂಚಾದರೂ ಪ್ರೀತಿ, ಅಭಿಮಾನ ಇದ್ರೆ, ಇಲ್ಲಿ ಜಾತಿ ರಾಜಕೀಯ ದಯವಿಟ್ಟು ತರಬೇ…|803297599415406592|0|10|90650409|gshegde|Bengaluru|Mon Nov 28 18:00:46 2016|kn|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802881853216595969
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803297546680430592|0|169|3229957207|hemanth9819||Mon Nov 28 18:00:34 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803297326676590592|0|169|1560484064|gpgrao|Udupi, India|Mon Nov 28 17:59:41 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803297212407037952|0|169|1568606406|1967Babu|india|Mon Nov 28 17:59:14 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803296757199216641|0|169|1342054406|PulivendulaK|chamrajpet,bangalore|Mon Nov 28 17:57:26 2016|en|\N|<a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M5)</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803296726530592768|0|169|460020381|prasannarl1|Bangalore |Mon Nov 28 17:57:18 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803296641654595584|0|260|979795484|waghindia|MUMBAI, Maharashtra|Mon Nov 28 17:56:58 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802767706810236928
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803296597660598272|0|169|362609666|PramodTater|मेरी जान हिंदुस्तान|Mon Nov 28 17:56:48 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803296565137838081|0|169|100758021|vsangur2|Newark, DE|Mon Nov 28 17:56:40 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803296426948034560|0|169|303783976|CTRavi_BJP|Chikkamagaluru, India|Mon Nov 28 17:56:07 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803296200908767232|0|169|265814274|siddarthpaim|New Delhi, India|Mon Nov 28 17:55:13 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|@meenavyas50 Migration from Malabar..Every supermarket in our area is owned by them &amp; multiplying @BSYBJP @RAshokaBJP @AnanthKumar_BJP|803295803666141184|1|1|472092043|gandabherunda|Bengaluru, India|Mon Nov 28 17:53:38 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|\N
bsy|RT @srivatsayb: Today's @amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…|803295373787697152|0|203|2284775005|anand9916245|raichur|Mon Nov 28 17:51:56 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802795981892792321
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803294814624096256|0|169|2296540130|tpranjith10|Bangalore|Mon Nov 28 17:49:42 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BJPLive: Shri @BSYBJP addressing OBC Morcha Rally in Bengaluru, Karnataka. Watch LIVE at https://t.co/Sfv9Z49LED https://t.co/MaTi9nCDyw|803292100053766144|0|10|1420338978|manojbulanibhl|Bhilwara, India|Mon Nov 28 17:38:55 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802786104755699714
bsy|RT @India_Policy: BJP declares @BSYBJP the CM candidate in Karnataka. @AmitShah made the announcement in a rally in the State today. Siddhu…|803291146843656194|0|96|117643916|kshreedhar|New Delhi|Mon Nov 28 17:35:08 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802901729939312640
bsy|RT @srivatsayb: Today's @amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…|803289172291227649|0|203|134780125|mgherkar||Mon Nov 28 17:27:17 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802795981892792321
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803288855205945344|0|169|2594471762|SayRanjitkjha||Mon Nov 28 17:26:02 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803288601391812608|0|147|2594471762|SayRanjitkjha||Mon Nov 28 17:25:01 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803122419544141825
bsy|RT @srivatsayb: Today's @amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…|803287855283900420|0|203|870210697|newbie109|Mumbai, India|Mon Nov 28 17:22:03 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|802795981892792321
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803286489173897216|0|147|230348739|Sanju2411|Bengaluru South, India|Mon Nov 28 17:16:38 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803122419544141825
bsy|RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…|803284686348943360|0|504|230047662|Abhi_D_||Mon Nov 28 17:09:28 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802857457705947136
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803283059910930432|0|169|107407835|rohitinimaje|Bangalore|Mon Nov 28 17:03:00 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803283021142970371|0|147|107407835|rohitinimaje|Bangalore|Mon Nov 28 17:02:51 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803122419544141825
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803282792612184064|0|260|107407835|rohitinimaje|Bangalore|Mon Nov 28 17:01:56 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802767706810236928
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803281773731794944|0|169|749550599935369216|RDattuvarma|बैंगलुरु, भारत|Mon Nov 28 16:57:53 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @srivatsayb: Today's @amitshah rally in the city has jammed entire North Bengaluru. Crores being spent to organize it. Did @BSYBJP make…|803281542025920512|0|203|2915988764|InspireBirbal||Mon Nov 28 16:56:58 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|802795981892792321
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803279406311448576|0|169|394162289|ashutosh_akm|Navi Mumbai, Maharashtra|Mon Nov 28 16:48:29 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803279351433162752|0|169|2385051428|Rams_Ace|Mysuru and Bengaluru|Mon Nov 28 16:48:16 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803278016008683520|0|147|3189494822|ShaamDwd|dharwad karnataka|Mon Nov 28 16:42:57 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803122419544141825
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803277942960726016|0|169|124252759|r4rajiv|Bangalore|Mon Nov 28 16:42:40 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803204653122846721
bsy|RT @satish_angadi12: Bangalore under BJP Fever. @BJP4Karnataka getting ready fr OBC meet. @AmitShah will address crowd @BSYBJP @anandgurumu…|803277545030422528|0|4|777554395223293953|chirupudi|Bengaluru South, India|Mon Nov 28 16:41:05 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802012260252033025
bsy|RT @satish_angadi12: Karnataka Modi @BSYBJP ji met @arunjaitley ji n discussed on issues related to the state !! @ashokhajeri @kadadip @Mal…|803277464210317313|0|3|777554395223293953|chirupudi|Bengaluru South, India|Mon Nov 28 16:40:46 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802179446107049984
bsy|RT @satish_angadi12: All set fr tomorrows BJP OBC meet !! All sections of people n mutt swamiji's blessings r wit @BSYBJP ji . @AmitShah @I…|803277409474772992|0|4|777554395223293953|chirupudi|Bengaluru South, India|Mon Nov 28 16:40:33 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802481248132165633
bsy|RT @satish_angadi12: Warm welcome 2 @AmitShah ji by @BSYBJP ji . OBC meet on full swing @AmreshBJP @ProfSRK @ashokhajeri @kadadip @BJPKarIT…|803277120906653697|0|7|777554395223293953|chirupudi|Bengaluru South, India|Mon Nov 28 16:39:24 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802808201158631424
bsy|RT @satish_angadi12: Glimpse of OBC meet which turned out huge success . @BSYBJP ji n @AmitShah ji - The deadly mass duo in the picture @Ig…|803277094851485696|0|4|777554395223293953|chirupudi|Bengaluru South, India|Mon Nov 28 16:39:18 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802871692712251392
bsy|RT @satish_angadi12: MASS @AmitShah ji n @BSYBJP ji !! @ashokhajeri @Mallikarjun_B @AmreshBJP @ProfSRK   @anandgurumurthy @IndiaUnfolding @…|803277074894966784|0|8|777554395223293953|chirupudi|Bengaluru South, India|Mon Nov 28 16:39:13 2016|in|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802873461794172929
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803276928853495808|0|169|2589901248|Prmhavika6gmail||Mon Nov 28 16:38:38 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803275117056917508|0|169|170945827|ReddyRiders|bidar/banglore|Mon Nov 28 16:31:26 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|@AmitShah @BJP4India @BJYM @BJP4Karnataka @BSYBJP  lo ab bjp bhi jaat paat badane lagi.|803273685557772288|0|0|1979360396|UmangSarmah|coimbatore|Mon Nov 28 16:25:45 2016|in|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @MissFurioso: @BSYBJP @CTRavi_BJP @DVSBJP @ShobhaBJP ನಿಮಗೆ ಕರ್ನಾಟಕದ ಮೇಲೆ ಕೊಂಚಾದರೂ ಪ್ರೀತಿ, ಅಭಿಮಾನ ಇದ್ರೆ, ಇಲ್ಲಿ ಜಾತಿ ರಾಜಕೀಯ ದಯವಿಟ್ಟು ತರಬೇ…|803273455877533696|0|10|88887224|naveenahegde||Mon Nov 28 16:24:50 2016|kn|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802881853216595969
bsy|RT @MissFurioso: @BSYBJP @CTRavi_BJP @DVSBJP @ShobhaBJP ನಿಮಗೆ ಕರ್ನಾಟಕದ ಮೇಲೆ ಕೊಂಚಾದರೂ ಪ್ರೀತಿ, ಅಭಿಮಾನ ಇದ್ರೆ, ಇಲ್ಲಿ ಜಾತಿ ರಾಜಕೀಯ ದಯವಿಟ್ಟು ತರಬೇ…|803272393082798080|0|10|73935448|arunmys|Bengaluru,Karnataka|Mon Nov 28 16:20:37 2016|kn|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802881853216595969
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803271417210933252|0|169|4781091253|amaresh26122012|Bengaluru South, India|Mon Nov 28 16:16:44 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|@BSYBJP @BJPKarITCell @BJP4Karnataka https://t.co/0jOTJT0TUn|803270032276869120|0|0|2941954302|ImeAradhya|Karnataka,Vishva Guru Bharatha|Mon Nov 28 16:11:14 2016|und|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803268138834022401|0|169|4219318269|ashwin190410|United Arab Emirates|Mon Nov 28 16:03:42 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803267609558847488|0|169|2481517026|shivakumaraKG|Bangalore|Mon Nov 28 16:01:36 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803266674887532544|0|260|715812526332764160|AmolMangaonkar1||Mon Nov 28 15:57:53 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|802767706810236928
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803265956394901504|0|260|2481517026|shivakumaraKG|Bangalore|Mon Nov 28 15:55:02 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802767706810236928
bsy|RT @BJP4Karnataka: I compliment the people of Karnataka for loudly telling an emphatic No to the bandh: Sri. @BSYBJP https://t.co/OR1Ofc9vXT|803265790426353664|0|17|756513891375538177|Bibhujain1||Mon Nov 28 15:54:23 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803210046616150016
bsy|2/2 @BJP4Karnataka @CTRavi_BJP @BJPKarITCell @yanmlc1966 @DVSBJP @BSYBJP a creative video on demonetization. https://t.co/MjxwMPyVst|803265694167023617|0|0|851079984|adityan2511|Bangalore|Mon Nov 28 15:54:00 2016|en|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|\N
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803265494706851840|0|169|167718191|prash_2005|Hyderabad, India|Mon Nov 28 15:53:12 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803265455917912064|0|169|147437658|vinaysagark|sunnyvale ca|Mon Nov 28 15:53:03 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803265385818505216|0|169|333860192|bns5|भारत|Mon Nov 28 15:52:46 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Addressed electrifying OBC Morcha Samavesha at Bengaluru inaugurated by Sh. @AmitShah ,Will bring BJP back to power in Karnatak…|803265311147442176|0|306|2481517026|shivakumaraKG|Bangalore|Mon Nov 28 15:52:28 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802821802640621568
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803265265098067970|0|169|2282414348|naushadmangalor||Mon Nov 28 15:52:17 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803265207904571392|0|169|57609357|Manish23mishra|Bangalore|Mon Nov 28 15:52:04 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803264443891097604|0|169|800641871550656512|FirojKh77728966||Mon Nov 28 15:49:02 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803204653122846721
bsy|1/2 @BJPKarITCell @BJP4Karnataka @yanmlc1966 @DVSBJP @BSYBJP @mepratap @MALAVIKAAVINASH @CTRavi_BJP https://t.co/oSeXOLUuXR|803263953782460416|0|0|851079984|adityan2511|Bangalore|Mon Nov 28 15:47:05 2016|und|\N|<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>|\N
bsy|RT @samAlochaka: And @BSYBJP Avoid being Prithviraj Chauhan. Dont forgive "Ghoris". Lots to be done. Avoid "crying" too. @AmitShah|803263488890015745|0|1|54476164|yantrak||Mon Nov 28 15:45:14 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803259654474039297
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803263236044795905|0|169|786446166015746048|RTapela||Mon Nov 28 15:44:14 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803204653122846721
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803262912072679425|0|147|2481517026|shivakumaraKG|Bangalore|Mon Nov 28 15:42:56 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803122419544141825
bsy|ಹ ಹ ಹ
ಇದು ಆಕ್ರೋಷ್ ದಿವಸ್ ಅಲ್ಲ
ಆಮಿಷ್ ದಿವಸ್
@BSYBJP @Jaggesh2 @CMofKarnataka @publictvnews @mepratap @narendramodi @tv9kannada @VishweshwarBhat|803261783871889408|2|0|806312090|Veeresh4827|i hate RESERVATION system.|Mon Nov 28 15:38:27 2016|kn|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|\N
bsy|RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…|803261007678189569|0|504|2344007365|ootbdevk||Mon Nov 28 15:35:22 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802857457705947136
bsy|RT @BSYBJP: I thank all BJP Karyakartas who  worked day &amp; night to ensure the grand success of OBC Samavesha held yesterday addressed by Sh…|803259700464623616|0|147|744448295066435584|umeshbpatil1967|Davangere, Karnataka, India|Mon Nov 28 15:30:11 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|803122419544141825
bsy|And @BSYBJP Avoid being Prithviraj Chauhan. Dont forgive "Ghoris". Lots to be done. Avoid "crying" too. @AmitShah|803259654474039297|1|1|624701557|samAlochaka||Mon Nov 28 15:30:00 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|\N
bsy|RT @BSYBJP: Received Sh. @AmitShah ji at Bengaluru for the massive BJP OBC morcha Samavesha https://t.co/7DvrEDhsW7|803257582026510336|0|260|803217402540347393|MsChinnadurai||Mon Nov 28 15:21:46 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802767706810236928
bsy|RT @BSYBJP: Akrosh Diwas is a big flop show. People have expressed outstanding support &amp; confidence to Sh. @narendramodi #Demonetizaton .My…|803257545351540736|0|169|2187790560|badri4BJP|Bengaluru|Mon Nov 28 15:21:37 2016|en|\N|<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>|803204653122846721
bsy|RT @vikasbha: Karnatak bjp's @BSYBJP will be CM candidate for 2018 assembly election.  Party president @AmitShah announces today at banglur…|803257481275183104|0|504|2386763137|sundarpearl|chennai|Mon Nov 28 15:21:21 2016|en|\N|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>|802857457705947136
